Class,File,Surface Area,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3_bin_0,A3_bin_1,A3_bin_2,A3_bin_3,A3_bin_4,A3_bin_5,A3_bin_6,A3_bin_7,A3_bin_8,A3_bin_9,A3_bin_10,A3_bin_11,A3_bin_12,A3_bin_13,A3_bin_14,A3_bin_15,A3_bin_16,A3_bin_17,A3_bin_18,A3_bin_19,A3_bin_20,A3_bin_21,A3_bin_22,A3_bin_23,A3_bin_24,A3_bin_25,A3_bin_26,A3_bin_27,A3_bin_28,A3_bin_29,A3_bin_30,A3_bin_31,A3_bin_32,A3_bin_33,A3_bin_34,A3_bin_35,A3_bin_36,A3_bin_37,A3_bin_38,A3_bin_39,D1_bin_0,D1_bin_1,D1_bin_2,D1_bin_3,D1_bin_4,D1_bin_5,D1_bin_6,D1_bin_7,D1_bin_8,D1_bin_9,D1_bin_10,D1_bin_11,D1_bin_12,D1_bin_13,D1_bin_14,D1_bin_15,D1_bin_16,D1_bin_17,D1_bin_18,D1_bin_19,D1_bin_20,D1_bin_21,D1_bin_22,D1_bin_23,D1_bin_24,D1_bin_25,D1_bin_26,D1_bin_27,D1_bin_28,D1_bin_29,D1_bin_30,D1_bin_31,D1_bin_32,D1_bin_33,D1_bin_34,D1_bin_35,D1_bin_36,D1_bin_37,D1_bin_38,D1_bin_39,D2_bin_0,D2_bin_1,D2_bin_2,D2_bin_3,D2_bin_4,D2_bin_5,D2_bin_6,D2_bin_7,D2_bin_8,D2_bin_9,D2_bin_10,D2_bin_11,D2_bin_12,D2_bin_13,D2_bin_14,D2_bin_15,D2_bin_16,D2_bin_17,D2_bin_18,D2_bin_19,D2_bin_20,D2_bin_21,D2_bin_22,D2_bin_23,D2_bin_24,D2_bin_25,D2_bin_26,D2_bin_27,D2_bin_28,D2_bin_29,D2_bin_30,D2_bin_31,D2_bin_32,D2_bin_33,D2_bin_34,D2_bin_35,D2_bin_36,D2_bin_37,D2_bin_38,D2_bin_39,D3_bin_0,D3_bin_1,D3_bin_2,D3_bin_3,D3_bin_4,D3_bin_5,D3_bin_6,D3_bin_7,D3_bin_8,D3_bin_9,D3_bin_10,D3_bin_11,D3_bin_12,D3_bin_13,D3_bin_14,D3_bin_15,D3_bin_16,D3_bin_17,D3_bin_18,D3_bin_19,D3_bin_20,D3_bin_21,D3_bin_22,D3_bin_23,D3_bin_24,D3_bin_25,D3_bin_26,D3_bin_27,D3_bin_28,D3_bin_29,D3_bin_30,D3_bin_31,D3_bin_32,D3_bin_33,D3_bin_34,D3_bin_35,D3_bin_36,D3_bin_37,D3_bin_38,D3_bin_39,D4_bin_0,D4_bin_1,D4_bin_2,D4_bin_3,D4_bin_4,D4_bin_5,D4_bin_6,D4_bin_7,D4_bin_8,D4_bin_9,D4_bin_10,D4_bin_11,D4_bin_12,D4_bin_13,D4_bin_14,D4_bin_15,D4_bin_16,D4_bin_17,D4_bin_18,D4_bin_19,D4_bin_20,D4_bin_21,D4_bin_22,D4_bin_23,D4_bin_24,D4_bin_25,D4_bin_26,D4_bin_27,D4_bin_28,D4_bin_29,D4_bin_30,D4_bin_31,D4_bin_32,D4_bin_33,D4_bin_34,D4_bin_35,D4_bin_36,D4_bin_37,D4_bin_38,D4_bin_39
WheelChair,D00782.obj,-0.12135039837481178,-0.0009099618486280633,0.15361312019852885,-0.2301983794846733,-1.1652814614439528,-0.18741613816957978,-0.3358126918715414,0.031,0.0248,0.0284,0.0362,0.044,0.0446,0.0488,0.0494,0.0514,0.0488,0.0474,0.0474,0.0414,0.0412,0.0398,0.0404,0.0342,0.0324,0.0344,0.024,0.0286,0.0256,0.0188,0.0194,0.0144,0.017,0.0138,0.0096,0.0092,0.0076,0.0082,0.0082,0.0068,0.0074,0.0036,0.0036,0.0024,0.0026,0.0028,0.0004,0.0018,0.0126,0.0308,0.0526,0.0726,0.0924,0.1,0.1242,0.1332,0.1114,0.0874,0.0628,0.0426,0.019,0.009,0.0106,0.0084,0.0068,0.006,0.0042,0.0044,0.0038,0.0018,0.0012,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0182,0.0242,0.0294,0.0472,0.0914,0.1176,0.0926,0.0854,0.111,0.0918,0.0582,0.0508,0.0322,0.0212,0.0236,0.0258,0.0254,0.0168,0.0068,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.2626,0.2102,0.1454,0.0808,0.0316,0.014,0.01,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352,0.0612,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00203.obj,0.1255749801288719,-0.017598214257680475,-0.1712550196469214,-0.24899705364340619,-1.127225719121102,-0.27901144185091564,-0.34938583707753373,0.0212,0.0242,0.0252,0.03,0.043,0.0434,0.0472,0.052,0.056,0.0532,0.0508,0.0508,0.0504,0.0456,0.0422,0.034,0.0326,0.032,0.0288,0.033,0.0288,0.0226,0.0208,0.015,0.017,0.0114,0.0128,0.0148,0.0122,0.0082,0.0092,0.0074,0.0052,0.0042,0.005,0.0036,0.0036,0.0018,0.0004,0.0004,0.0014,0.0142,0.0294,0.0508,0.0732,0.1006,0.1156,0.123,0.1164,0.0958,0.0808,0.0684,0.0506,0.0356,0.0156,0.0094,0.0048,0.0036,0.0038,0.0014,0.0018,0.0022,0.0012,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.0174,0.0236,0.0276,0.0438,0.0896,0.0996,0.0972,0.1066,0.1226,0.0878,0.0712,0.0562,0.0394,0.0272,0.0188,0.0104,0.0122,0.014,0.008,0.0048,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.2408,0.2322,0.1422,0.081,0.0436,0.016,0.007,0.0024,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294,0.0662,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00821.obj,0.2711294483463665,0.14026769094064118,-0.13768670348036557,-0.058859645140141484,-0.2978374753819634,-0.11404144146515403,-0.2912470099202375,0.03,0.0398,0.0374,0.0404,0.047,0.0466,0.0484,0.0468,0.051,0.0488,0.046,0.0458,0.0396,0.0374,0.0288,0.0314,0.0306,0.0282,0.0218,0.025,0.0228,0.026,0.0192,0.0198,0.0152,0.0148,0.0134,0.01,0.009,0.0122,0.0118,0.0124,0.0086,0.0088,0.0098,0.006,0.0038,0.0024,0.0026,0.0006,0.0008,0.0114,0.0294,0.0456,0.061,0.0864,0.0896,0.0934,0.0984,0.0938,0.082,0.0658,0.0578,0.0506,0.0364,0.033,0.0244,0.0148,0.008,0.0056,0.0044,0.004,0.002,0.0012,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.0318,0.0214,0.0258,0.0402,0.0772,0.074,0.0978,0.1012,0.0836,0.0726,0.0668,0.0644,0.052,0.0368,0.0362,0.0268,0.0182,0.018,0.0128,0.0092,0.0062,0.0022,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612,0.184,0.1996,0.1444,0.0998,0.062,0.028,0.0132,0.0072,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907,0.0866,0.0062,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00604.obj,0.12425081395282038,0.2196314461292315,0.07099562097341165,-0.012016021535141756,-0.5624631258624738,-0.012356295179247011,-0.3082865551859652,0.0154,0.0324,0.0338,0.0392,0.0524,0.0432,0.0562,0.0524,0.0492,0.0486,0.0454,0.0436,0.0382,0.0382,0.0364,0.0344,0.0324,0.0276,0.0274,0.0296,0.023,0.0232,0.021,0.0192,0.018,0.0164,0.0148,0.0138,0.0138,0.0118,0.0092,0.0088,0.0076,0.007,0.0044,0.0046,0.0042,0.0018,0.0008,0.0006,0.0018,0.0118,0.0328,0.0596,0.0848,0.0968,0.1114,0.1146,0.1064,0.0798,0.0676,0.0546,0.0536,0.0354,0.0312,0.0192,0.0142,0.0112,0.0046,0.0028,0.0026,0.0014,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0188,0.0286,0.0434,0.0572,0.0798,0.091,0.1016,0.1028,0.101,0.0832,0.0654,0.052,0.0414,0.03,0.018,0.017,0.0176,0.0156,0.0154,0.0068,0.002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2262,0.2672,0.218,0.1358,0.0844,0.0394,0.018,0.0066,0.004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522,0.0458,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00365.obj,-0.21533250077276106,-0.008091046644249662,0.47412728433814627,-0.3044239889106185,-0.3363819802168603,-0.29272353714361693,-0.2786531717222155,0.0326,0.0374,0.0422,0.052,0.0564,0.0438,0.0512,0.0524,0.0466,0.0358,0.0294,0.0332,0.0266,0.0336,0.0336,0.0406,0.0344,0.0286,0.026,0.0272,0.0218,0.0204,0.0196,0.0178,0.0202,0.0144,0.018,0.0174,0.0112,0.013,0.0118,0.011,0.0092,0.0096,0.005,0.0058,0.004,0.0032,0.0024,0.0006,0.0022,0.0132,0.0294,0.0498,0.0606,0.076,0.0836,0.0752,0.0812,0.0724,0.0614,0.0616,0.0472,0.0486,0.0488,0.0476,0.0374,0.0366,0.0242,0.018,0.0118,0.0084,0.0044,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314,0.024,0.033,0.0384,0.035,0.047,0.0652,0.0742,0.0564,0.0714,0.0722,0.0998,0.0756,0.0496,0.029,0.0134,0.0168,0.0172,0.029,0.037,0.0428,0.0276,0.013,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2296,0.1946,0.1916,0.1388,0.0976,0.0632,0.0358,0.0136,0.0078,0.0116,0.0126,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888,0.0888,0.0168,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00628.obj,-0.26474332206228435,-0.3061264595576287,-0.264813324730051,-0.5095489762111223,-0.8822102892731459,-0.5602505991173726,-0.3610486721713016,0.0292,0.0282,0.027,0.0364,0.0402,0.0512,0.0468,0.055,0.059,0.0542,0.0458,0.0416,0.0392,0.037,0.0384,0.0392,0.0328,0.0284,0.0262,0.0246,0.0208,0.0236,0.0206,0.0236,0.0148,0.0132,0.0146,0.0118,0.0118,0.0124,0.0088,0.0108,0.0068,0.0086,0.006,0.0038,0.0032,0.0028,0.0012,0.0004,0.0036,0.0194,0.0448,0.0632,0.0924,0.1074,0.1082,0.1004,0.0974,0.0946,0.0762,0.0646,0.041,0.0316,0.0176,0.0102,0.005,0.0056,0.0048,0.0042,0.0034,0.003,0.001,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0224,0.0292,0.036,0.0354,0.0672,0.1338,0.1266,0.0876,0.0854,0.0814,0.0716,0.064,0.0346,0.0288,0.016,0.018,0.0134,0.009,0.0074,0.0044,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.2582,0.1874,0.1184,0.074,0.036,0.0134,0.0082,0.0052,0.0028,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.0592,0.0076,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00004.obj,-0.5013881827348073,-0.3125295903285775,0.2194817171696052,-0.34130543765661553,-2.3137755716589954,-0.37624560628298614,-0.34525163478515997,0.0794,0.0354,0.0192,0.0272,0.0322,0.0324,0.0426,0.0584,0.0556,0.0268,0.0246,0.0258,0.0202,0.035,0.0554,0.058,0.0614,0.0456,0.0404,0.0278,0.02,0.0182,0.0176,0.0208,0.0186,0.0152,0.0124,0.0108,0.011,0.0066,0.0084,0.007,0.0078,0.006,0.005,0.0044,0.002,0.0024,0.0016,0.0008,0.002,0.0154,0.052,0.1514,0.23,0.2152,0.1874,0.0466,0.0212,0.0182,0.0132,0.011,0.0086,0.0074,0.0068,0.003,0.0046,0.002,0.002,0.0004,0.0004,0.0008,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142,0.0132,0.0254,0.2082,0.1288,0.0438,0.185,0.0982,0.01,0.0328,0.0384,0.0366,0.0284,0.0214,0.0092,0.0058,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6094,0.2556,0.0972,0.0328,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00274.obj,0.03453867715480221,0.027731143499285297,-0.05702848038185353,-0.14767972986528205,-0.9619019171458799,-0.18782943402796806,-0.3566202859424484,0.0222,0.0226,0.0282,0.0318,0.045,0.0424,0.055,0.0458,0.0514,0.0544,0.0546,0.0564,0.0476,0.0436,0.0418,0.0402,0.032,0.0332,0.0274,0.0248,0.0234,0.0212,0.0202,0.0154,0.0178,0.015,0.0132,0.0106,0.0122,0.0098,0.0086,0.0068,0.0066,0.0042,0.0046,0.0032,0.0022,0.0022,0.002,0.0004,0.002,0.0144,0.0396,0.0688,0.0934,0.1102,0.13,0.1256,0.1054,0.0894,0.0694,0.0542,0.0344,0.024,0.0098,0.0062,0.007,0.0046,0.0028,0.0028,0.0024,0.001,0.0012,0.0012,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182,0.0232,0.0272,0.0404,0.058,0.105,0.1224,0.107,0.1054,0.0948,0.0898,0.0676,0.0444,0.0308,0.0234,0.0102,0.0072,0.0082,0.0064,0.0068,0.0034,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2786,0.2864,0.213,0.118,0.0614,0.0244,0.0108,0.005,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524,0.046,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00499.obj,-0.018383669824836385,-0.03141628128485446,-0.07595866926922537,-0.1917255901315144,-0.9654220294679232,-0.1867268626144187,-0.3641481354008215,0.0144,0.0234,0.0278,0.0374,0.037,0.0448,0.0432,0.046,0.0524,0.0522,0.0528,0.047,0.0482,0.0426,0.0378,0.0396,0.0332,0.0366,0.0336,0.0286,0.0258,0.0232,0.0206,0.0166,0.0198,0.0162,0.017,0.0104,0.0118,0.0116,0.0094,0.0098,0.0086,0.0038,0.0062,0.003,0.0044,0.0016,0.001,0.0006,0.002,0.018,0.0436,0.0842,0.1114,0.1276,0.147,0.1328,0.1046,0.0834,0.0514,0.0302,0.0222,0.012,0.0076,0.0084,0.0046,0.0028,0.0028,0.0014,0.001,0.0006,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0278,0.0392,0.0504,0.0922,0.1238,0.121,0.1088,0.114,0.0954,0.0668,0.0434,0.0354,0.0218,0.0168,0.0102,0.0084,0.0076,0.0012,0.0012,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404,0.3242,0.1856,0.0912,0.0364,0.0152,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782,0.0214,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00088.obj,0.4757114035809145,0.7540832258353994,0.14290007258375875,-0.11015417522740506,0.5477509592347098,-0.04131908669271902,-0.3669307966484257,0.017,0.0284,0.026,0.0356,0.036,0.0422,0.0492,0.0528,0.0506,0.056,0.047,0.0482,0.0466,0.04,0.0438,0.0366,0.0358,0.0324,0.0308,0.0306,0.031,0.0216,0.0188,0.022,0.0174,0.0164,0.0144,0.0122,0.0124,0.0096,0.0096,0.0066,0.0056,0.0048,0.0046,0.0018,0.0018,0.003,0.0004,0.0004,0.0012,0.0096,0.0218,0.0452,0.0668,0.0924,0.0992,0.107,0.1116,0.0914,0.0836,0.071,0.055,0.0394,0.0262,0.0186,0.0154,0.015,0.0082,0.0094,0.0064,0.0034,0.001,0.001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.02,0.0322,0.0402,0.0446,0.055,0.0668,0.0804,0.0914,0.0938,0.0942,0.095,0.0756,0.0572,0.0402,0.0316,0.0234,0.021,0.0136,0.006,0.0042,0.0024,0.0012,0.001,0.0006,0.001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004,0.2306,0.1746,0.136,0.1036,0.0682,0.04,0.0222,0.0144,0.0046,0.0032,0.0014,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594,0.1138,0.021,0.0052,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00070.obj,-0.05732837796267063,0.19843402167389032,0.46273349898917726,0.07431080946107309,-1.2849509032991782,0.09286225353453877,-0.3381657118091319,0.0178,0.0368,0.04,0.042,0.0436,0.0442,0.0458,0.0472,0.0546,0.046,0.0418,0.0394,0.0434,0.038,0.039,0.0342,0.0326,0.0308,0.0304,0.0322,0.03,0.0246,0.0248,0.018,0.0186,0.0138,0.0148,0.0126,0.0122,0.0088,0.0084,0.0066,0.0062,0.0064,0.0042,0.0036,0.0024,0.003,0.001,0.0002,0.0024,0.018,0.042,0.073,0.0982,0.0998,0.148,0.1418,0.1168,0.089,0.063,0.0396,0.023,0.0112,0.0086,0.0072,0.006,0.0046,0.0032,0.0018,0.0014,0.0006,0.0006,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0376,0.04,0.0548,0.0994,0.0916,0.1008,0.0916,0.1014,0.0878,0.0784,0.051,0.039,0.039,0.0238,0.017,0.015,0.0092,0.0026,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.289,0.1982,0.106,0.0482,0.0148,0.0054,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802,0.0194,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WheelChair,D00449.obj,0.4506896044326253,-0.3001417619913392,-0.3080893577574597,-0.5198871537713546,-0.20014371895465546,-0.5849305436359563,-0.3301871185033797,0.0136,0.029,0.0386,0.0384,0.0452,0.0494,0.0588,0.0492,0.0556,0.0504,0.0466,0.0472,0.0434,0.0318,0.0378,0.0366,0.0308,0.0274,0.0284,0.0278,0.0262,0.0204,0.022,0.0182,0.0212,0.0142,0.0128,0.0136,0.0122,0.0118,0.0042,0.0078,0.0084,0.0058,0.0044,0.0042,0.0034,0.0016,0.0016,0.0,0.0018,0.0116,0.0234,0.0456,0.0704,0.0826,0.0942,0.0986,0.0932,0.0854,0.078,0.0774,0.0646,0.0444,0.034,0.0272,0.0216,0.017,0.0134,0.0074,0.003,0.0024,0.0014,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.019,0.0268,0.034,0.0412,0.0706,0.0938,0.0906,0.0938,0.0764,0.0744,0.0782,0.0746,0.056,0.0362,0.0296,0.0254,0.0226,0.0186,0.0144,0.0062,0.0036,0.0042,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1894,0.2362,0.2108,0.1524,0.088,0.0558,0.031,0.0178,0.0082,0.0074,0.0024,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856,0.0966,0.015,0.0026,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
